fb_date,fb_month,fb_year,fb_isoweek,fb_isodow,fb_isoyear,fb_network,fb_channel_group,fb_sub_channel,fb_advertiser,fb_cost,fb_impressions,fb_clicks,fb_video_views,fb_post_comments,fb_post_likes,fb_post_reactions
2017-05-18,5,2017,20,3,2017,Facebook,Acquisition,,Tempur-Pedic,13804.070000000003,538339,4215,373.0,32.0,86.0,250.0
2017-07-28,7,2017,30,4,2017,Facebook,Remarketing,,Tempur-Pedic,7651.179999999999,200601,2033,0.0,13.0,42.0,134.0
2017-05-14,5,2017,19,6,2017,Instagram,Remarketing,Remarketing,Tempur-Pedic,425.05,8953,88,,,,47.0
2017-06-01,5,2017,22,3,2017,Facebook,Acquisition,,Tempur-Pedic,15319.569999999989,694574,5149,0.0,39.0,97.0,308.0
2017-05-03,5,2017,18,2,2017,Instagram,Remarketing,,Tempur-Pedic,217.93,9720,25,0.0,2.0,0.0,20.0
2017-02-25,2,2017,8,5,2017,Facebook,Remarketing,,Tempur-Pedic,3045.9399999999996,67768,1044,0.0,6.0,4.0,48.0
2018-01-21,1,2018,3,6,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,201.36,6599,66,,,,4.0
2018-07-08,7,2018,27,6,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,16455.47,654279,5210,6421.0,18.0,67.0,393.0
2018-03-18,3,2018,11,6,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,302.84000000000003,14622,123,0.0,1.0,2.0,8.0
2018-05-08,5,2018,19,1,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,676.44,26667,185,0.0,2.0,1.0,23.0
2018-04-30,4,2018,17,7,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,174.26,9321,35,0.0,0.0,1.0,8.0
2017-05-31,5,2017,22,2,2017,Instagram,Remarketing,,Tempur-Pedic,5588.749999999999,117749,671,0.0,3.0,0.0,165.0
2017-05-12,5,2017,19,4,2017,Facebook,Acquisition,,Tempur-Pedic,38714.470000000016,1336362,8330,101.0,52.0,97.0,296.0
2017-05-15,5,2017,19,7,2017,Instagram,Acquisition,Acquisition,Tempur-Pedic,0.06,3,0,,,,
2017-03-25,3,2017,12,5,2017,Facebook,Remarketing,,Tempur-Pedic,2367.57,46399,1212,0.0,4.0,6.0,58.0
2018-02-05,2,2018,5,7,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,17178.829999999998,1406301,8843,1644.0,57.0,147.0,689.0
2018-02-12,2,2018,6,7,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,13363.120000000003,568546,5114,212.0,26.0,58.0,302.0
2018-02-19,2,2018,7,7,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,91684.94,7394409,52304,0.0,325.0,530.0,3338.0
2017-03-11,3,2017,10,5,2017,Facebook,Remarketing,,Tempur-Pedic,2583.49,55045,920,0.0,3.0,5.0,42.0
2017-05-17,5,2017,20,2,2017,Instagram,Remarketing,,Tempur-Pedic,1634.0400000000002,38593,300,17.0,1.0,0.0,85.0
2017-06-14,6,2017,24,2,2017,Instagram,Remarketing,,Tempur-Pedic,471.18,7785,110,0.0,0.0,0.0,50.0
2017-05-20,5,2017,20,5,2017,Instagram,Acquisition,,Tempur-Pedic,42979.020000000004,1678989,9464,0.0,90.0,262.0,1771.0
2017-04-08,4,2017,14,5,2017,Facebook,Remarketing,,Tempur-Pedic,6491.4,271459,2685,0.0,20.0,42.0,155.0
2018-05-22,5,2018,21,1,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,248.41,11036,71,0.0,0.0,1.0,11.0
2018-02-11,2,2018,6,6,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,22188.440000000006,1639823,13690,397.0,102.0,379.0,792.0
2017-03-19,3,2017,11,6,2017,Facebook,Remarketing,,Tempur-Pedic,1046.42,35377,608,0.0,1.0,0.0,21.0
2017-03-04,3,2017,9,5,2017,Instagram,Acquisition,,Tempur-Pedic,2100.65,124203,752,0.0,5.0,0.0,358.0
2018-02-20,2,2018,8,1,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,14627.560000000009,621628,5065,0.0,34.0,55.0,299.0
2017-09-28,9,2017,39,3,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,1108.9399999999998,20097,390,0.0,1.0,4.0,22.0
2017-07-22,7,2017,29,5,2017,Facebook,Acquisition,,Tempur-Pedic,14543.240000000003,634417,3293,707.0,18.0,57.0,209.0
2018-01-31,1,2018,5,2,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,11210.880000000001,535991,3474,371.0,21.0,45.0,283.0
2018-01-23,1,2018,4,1,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,10460.38,473430,3743,420.0,22.0,53.0,327.0
2017-10-04,10,2017,40,2,2017,Facebook,Acquisition,,Tempur-Pedic,2655.05,192526,1103,15.0,15.0,10.0,73.0
2018-03-19,3,2018,11,7,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,36762.07000000001,2968827,17321,1628.0,99.0,144.0,1186.0
2018-03-11,3,2018,10,6,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,18356.149999999998,1333216,9908,0.0,48.0,156.0,701.0
2017-10-12,10,2017,41,3,2017,Facebook,Acquisition,,Tempur-Pedic,2946.4900000000002,393149,762,14.0,7.0,8.0,33.0
2017-03-20,3,2017,11,7,2017,Facebook,Remarketing,,Tempur-Pedic,1373.27,38434,586,0.0,3.0,2.0,31.0
2017-11-03,11,2017,44,4,2017,Facebook,Remarketing,,Tempur-Pedic,7574.299999999996,317811,2294,0.0,16.0,49.0,235.0
2017-02-08,2,2017,6,2,2017,Instagram,Remarketing,,Tempur-Pedic,146.73000000000002,3481,23,0.0,2.0,0.0,18.0
2017-07-01,6,2017,26,5,2017,Instagram,Remarketing,Remarketing,Tempur-Pedic,13.87,237,2,7.0,,,1.0
2017-08-09,8,2017,32,2,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,48.06,3500,18,0.0,0.0,0.0,1.0
2017-02-24,2,2017,8,4,2017,Facebook,Acquisition,,Tempur-Pedic,12019.429999999997,788301,7114,0.0,49.0,176.0,358.0
2017-07-12,7,2017,28,2,2017,Instagram,Remarketing,,Tempur-Pedic,638.75,12952,68,0.0,1.0,0.0,31.0
2017-07-08,7,2017,27,5,2017,Facebook,Acquisition,,Tempur-Pedic,16486.570000000003,780576,3518,125.0,19.0,41.0,241.0
2018-02-11,2,2018,6,6,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,14616.649999999998,536792,7018,373.0,30.0,70.0,425.0
2017-09-15,9,2017,37,4,2017,Facebook,Acquisition,,Tempur-Pedic,36929.95000000001,2113991,6921,0.0,70.0,133.0,499.0
2017-09-27,9,2017,39,2,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,741.9399999999999,11607,171,0.0,1.0,2.0,14.0
2017-05-19,5,2017,20,4,2017,Instagram,Acquisition,,Tempur-Pedic,43028.559999999976,1862340,9044,357.0,107.0,158.0,2014.0
2017-09-19,9,2017,38,1,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,1468.8799999999999,37597,637,0.0,1.0,4.0,42.0
2018-02-12,2,2018,6,7,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,19889.42,1867777,9963,366.0,71.0,242.0,716.0
2017-09-07,9,2017,36,3,2017,Facebook,Acquisition,,Tempur-Pedic,37132.48999999998,2645841,6252,0.0,41.0,99.0,368.0
2018-04-16,4,2018,15,7,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,135.39,6789,23,0.0,0.0,0.0,5.0
2018-04-24,4,2018,17,1,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,150.33,5438,13,0.0,0.0,0.0,3.0
2017-07-08,7,2017,27,5,2017,Facebook,Remarketing,,Tempur-Pedic,8336.049999999997,201634,2294,0.0,26.0,35.0,139.0
2017-07-12,7,2017,28,2,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,386.89,23795,108,35.0,2.0,1.0,7.0
2017-03-08,3,2017,10,2,2017,Instagram,Remarketing,,Tempur-Pedic,148.57,5375,20,0.0,0.0,0.0,14.0
2017-08-01,7,2017,31,1,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,863.19,43651,188,105.0,2.0,3.0,19.0
2017-03-04,3,2017,9,5,2017,Facebook,Acquisition,,Tempur-Pedic,13706.650000000003,583634,6431,0.0,42.0,105.0,382.0
2017-04-30,4,2017,17,6,2017,Instagram,Acquisition,,Tempur-Pedic,3116.55,201847,904,0.0,3.0,0.0,1040.0
2017-06-22,6,2017,25,3,2017,Instagram,Remarketing,,Tempur-Pedic,1089.51,28043,412,0.0,3.0,0.0,112.0
2017-06-30,6,2017,26,4,2017,Facebook,Acquisition,,Tempur-Pedic,4532.589999999999,186166,913,0.0,3.0,15.0,33.0
2018-02-19,2,2018,7,7,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,55201.860000000015,2019809,15808,0.0,80.0,178.0,1019.0
2017-07-31,7,2017,30,7,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,874.0200000000001,49131,215,174.0,,1.0,22.0
2017-02-23,2,2017,8,3,2017,Facebook,Acquisition,,Tempur-Pedic,10136.019999999999,764166,7106,0.0,43.0,171.0,374.0
2017-10-25,10,2017,43,2,2017,Facebook,Remarketing,,Tempur-Pedic,7446.62,316206,2218,0.0,19.0,41.0,234.0
2017-10-17,10,2017,42,1,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,10481.970000000001,626290,3770,0.0,38.0,104.0,294.0
2017-05-16,5,2017,20,1,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,5011.4400000000005,342090,3826,,17.0,10.0,165.0
2017-02-09,2,2017,6,3,2017,Instagram,Remarketing,,Tempur-Pedic,85.94,3167,13,0.0,0.0,0.0,21.0
2017-10-05,10,2017,40,3,2017,Facebook,Acquisition,,Tempur-Pedic,3183.9999999999995,202668,1419,3.0,14.0,20.0,59.0
2017-08-23,8,2017,34,2,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,2548.74,35746,583,0.0,0.0,3.0,32.0
2017-06-10,6,2017,23,5,2017,Facebook,Acquisition,,Tempur-Pedic,1416.64,41029,293,0.0,3.0,4.0,15.0
2018-04-23,4,2018,16,7,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,200.24,6782,28,0.0,2.0,1.0,1.0
2018-01-30,1,2018,5,1,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,11790.719999999998,523246,3582,337.0,21.0,52.0,290.0
2018-03-20,3,2018,12,1,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,9190.649999999998,742884,3504,29.0,22.0,43.0,330.0
2018-02-20,2,2018,8,1,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,17023.579999999998,1259104,7735,0.0,36.0,109.0,509.0
2017-01-28,1,2017,4,5,2017,Facebook,Remarketing,,Tempur-Pedic,2860.27,107006,1288,692.0,6.0,4.0,78.0
2018-05-08,5,2018,19,1,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,7428.440000000003,315211,2538,1521.0,12.0,23.0,159.0
2017-05-19,5,2017,20,4,2017,Instagram,Remarketing,Remarketing,Tempur-Pedic,317.32,5609,75,,,,24.0
2017-04-05,4,2017,14,2,2017,Instagram,Remarketing,,Tempur-Pedic,121.75,6162,25,0.0,2.0,0.0,11.0
2017-10-06,10,2017,40,4,2017,Facebook,Remarketing,,Tempur-Pedic,4556.679999999999,212629,3322,0.0,8.0,20.0,133.0
2017-10-14,10,2017,41,5,2017,Facebook,Remarketing,,Tempur-Pedic,4796.810000000002,223517,2294,0.0,24.0,34.0,221.0
2017-06-30,6,2017,26,4,2017,Facebook,Remarketing,,Tempur-Pedic,4363.219999999999,121294,1528,0.0,15.0,41.0,92.0
2017-02-04,2,2017,5,5,2017,Facebook,Acquisition,,Tempur-Pedic,8216.18,506183,4533,9175.0,31.0,59.0,264.0
2017-07-04,7,2017,27,1,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,580.73,48565,172,234.0,,1.0,4.0
2017-11-14,11,2017,46,1,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,15631.320000000002,1111581,5659,1213.0,38.0,89.0,477.0
2018-03-12,3,2018,10,7,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,12806.759999999998,1086781,6549,397.0,43.0,104.0,529.0
2017-04-29,4,2017,17,5,2017,Instagram,Acquisition,,Tempur-Pedic,3272.55,209504,849,0.0,3.0,0.0,783.0
2018-01-07,1,2018,1,6,2018,Facebook,Branded Search,,Tempur-Pedic,511.05,73803,2618,0.0,20.0,19.0,700.0
2017-06-02,6,2017,22,4,2017,Facebook,Acquisition,,Tempur-Pedic,17322.44999999999,721347,5068,0.0,29.0,82.0,254.0
2017-10-18,10,2017,42,2,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,10196.42,634762,3759,0.0,34.0,100.0,372.0
2017-03-09,3,2017,10,3,2017,Instagram,Remarketing,,Tempur-Pedic,147.65,6942,20,0.0,0.0,0.0,12.0
2018-01-22,1,2018,3,7,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,10544.509999999998,500949,3859,420.0,24.0,75.0,290.0
2018-04-15,4,2018,15,6,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,131.16,6875,28,0.0,0.0,0.0,4.0
2017-10-13,10,2017,41,4,2017,Facebook,Acquisition,,Tempur-Pedic,3388.4700000000003,271858,1060,58.0,9.0,10.0,36.0
2018-05-14,5,2018,19,7,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,30159.390000000003,1192483,10298,8800.0,60.0,70.0,552.0
2018-05-22,5,2018,21,1,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,14325.750000000002,663557,5017,3538.0,15.0,45.0,341.0
2017-11-20,11,2017,46,7,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,30065.99999999999,1839541,9300,1965.0,59.0,130.0,575.0
2017-10-08,10,2017,40,6,2017,Facebook,Branded Search,Engagement,Tempur-Pedic,446.93000000000006,10964,407,0.0,2.0,12.0,221.0
2017-07-01,6,2017,26,5,2017,Facebook,Remarketing,,Tempur-Pedic,6622.87,178540,2543,0.0,17.0,61.0,148.0
2017-07-15,7,2017,28,5,2017,Facebook,Remarketing,,Tempur-Pedic,7732.159999999999,189036,1844,0.0,15.0,47.0,128.0
2017-07-09,7,2017,27,6,2017,Facebook,Remarketing,,Tempur-Pedic,9055.269999999999,215062,2635,0.0,25.0,30.0,156.0
2017-11-06,11,2017,44,7,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,19666.570000000007,1449806,6883,81.0,46.0,125.0,640.0
2018-01-30,1,2018,5,1,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,1273.6,62931,389,0.0,2.0,4.0,31.0
2018-05-28,5,2018,21,7,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,96498.25999999997,2838419,19250,27037.0,72.0,160.0,1051.0
2017-11-28,11,2017,48,1,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,20335.010000000002,1024780,5323,514.0,45.0,49.0,424.0
2017-10-23,10,2017,42,7,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,7779.2300000000005,167961,2226,0.0,12.0,30.0,131.0
2017-08-05,8,2017,31,5,2017,Instagram,Acquisition,,Tempur-Pedic,7416.41,334973,2422,15.0,16.0,34.0,350.0
2018-04-30,4,2018,17,7,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,10174.789999999997,378026,2175,1979.0,13.0,37.0,134.0
2017-12-12,12,2017,50,1,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,13678.040000000003,795961,5196,789.0,36.0,114.0,492.0
2017-10-23,10,2017,42,7,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,20176.140000000003,1324317,11448,0.0,98.0,176.0,952.0
2017-06-30,6,2017,26,4,2017,Instagram,Remarketing,Remarketing,Tempur-Pedic,8.77,122,1,,,,
2017-01-29,1,2017,4,6,2017,Facebook,Remarketing,,Tempur-Pedic,2249.5400000000004,62750,917,148.0,5.0,5.0,45.0
2017-06-25,6,2017,25,6,2017,Facebook,Remarketing,,Tempur-Pedic,7284.2,198002,3825,0.0,22.0,56.0,123.0
2017-06-17,6,2017,24,5,2017,Facebook,Remarketing,,Tempur-Pedic,2173.56,43845,842,0.0,6.0,5.0,30.0
2017-10-09,10,2017,40,7,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,3157.2000000000007,52062,885,0.0,4.0,1.0,39.0
2018-06-11,6,2018,23,7,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,1872.3300000000002,82039,845,499.0,3.0,5.0,62.0
2018-01-08,1,2018,1,7,2018,Facebook,Branded Search,,Tempur-Pedic,474.01,64023,2340,0.0,7.0,7.0,685.0
2017-03-05,3,2017,9,6,2017,Instagram,Acquisition,,Tempur-Pedic,2472.94,131788,779,0.0,7.0,0.0,342.0
2017-04-06,4,2017,14,3,2017,Instagram,Remarketing,,Tempur-Pedic,173.23000000000002,6206,27,0.0,0.0,0.0,16.0
2018-02-13,2,2018,7,1,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,794.6,37084,112,0.0,0.0,2.0,13.0
2018-06-25,6,2018,25,7,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,4448.860000000001,280700,2766,0.0,19.0,16.0,231.0
2017-08-04,8,2017,31,4,2017,Facebook,Remarketing,,Tempur-Pedic,7783.100000000001,229868,1787,243.0,11.0,31.0,334.0
2017-08-12,8,2017,32,5,2017,Facebook,Remarketing,,Tempur-Pedic,13519.569999999998,385607,3306,0.0,33.0,61.0,453.0
2017-10-09,10,2017,40,7,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,19741.6,1456533,9822,0.0,75.0,198.0,769.0
2017-12-01,11,2017,48,4,2017,Facebook,Remarketing,,Tempur-Pedic,65.41,1145,13,0.0,0.0,0.0,1.0
2017-07-11,7,2017,28,1,2017,Instagram,Remarketing,,Tempur-Pedic,688.8400000000001,13389,68,0.0,0.0,0.0,21.0
2017-04-01,3,2017,13,5,2017,Facebook,Acquisition,,Tempur-Pedic,1655.47,110061,576,0.0,2.0,9.0,48.0
2017-02-12,2,2017,6,6,2017,Facebook,Remarketing,,Tempur-Pedic,2252.38,52013,735,0.0,0.0,2.0,41.0
2017-10-17,10,2017,42,1,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,4820.75,106374,1618,0.0,10.0,36.0,91.0
2018-04-02,4,2018,13,7,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,8015.77,383519,3734,964.0,16.0,25.0,161.0
2017-09-06,9,2017,36,2,2017,Facebook,Acquisition,,Tempur-Pedic,44339.22,3601706,8295,0.0,44.0,144.0,586.0
2017-01-26,1,2017,4,3,2017,Instagram,Remarketing,,Tempur-Pedic,31.689999999999998,2199,5,0.0,1.0,0.0,7.0
2017-10-11,10,2017,41,2,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,2205.19,51968,684,0.0,2.0,4.0,30.0
2018-06-17,6,2018,24,6,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,7329.32,495015,5392,0.0,16.0,29.0,264.0
2017-07-14,7,2017,28,4,2017,Instagram,Acquisition,,Tempur-Pedic,1895.0700000000004,70252,381,0.0,1.0,7.0,45.0
2017-07-08,7,2017,27,5,2017,Instagram,Acquisition,,Tempur-Pedic,8486.5,333792,1434,223.0,12.0,13.0,248.0
2017-01-25,1,2017,4,2,2017,Instagram,Remarketing,,Tempur-Pedic,81.22999999999999,2649,12,0.0,1.0,0.0,8.0
2017-07-29,7,2017,30,5,2017,Facebook,Remarketing,,Tempur-Pedic,8824.69,214340,2413,0.0,17.0,55.0,160.0
2017-07-28,7,2017,30,4,2017,Instagram,Remarketing,Remarketing,Tempur-Pedic,966.72,22684,87,147.0,2.0,,60.0
2017-07-21,7,2017,29,4,2017,Facebook,Remarketing,,Tempur-Pedic,7370.379999999999,187215,1798,0.0,10.0,41.0,190.0
2017-02-26,2,2017,8,6,2017,Facebook,Remarketing,,Tempur-Pedic,3023.65,63977,1168,0.0,8.0,11.0,65.0
2017-03-06,3,2017,9,7,2017,Facebook,Remarketing,,Tempur-Pedic,2669.6000000000004,68702,1044,0.0,2.0,6.0,51.0
2018-01-22,1,2018,3,7,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,215.09,7587,72,0.0,1.0,3.0,7.0
2018-01-30,1,2018,5,1,2018,Facebook,Branded Search,,Tempur-Pedic,591.4100000000001,39181,2883,0.0,23.0,21.0,2279.0
2017-07-23,7,2017,29,6,2017,Facebook,Remarketing,,Tempur-Pedic,6511.38,180773,1836,0.0,26.0,45.0,156.0
2017-09-20,9,2017,38,2,2017,Facebook,Acquisition,,Tempur-Pedic,12858.549999999988,779709,3158,11.0,17.0,48.0,429.0
2018-01-16,1,2018,3,1,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,144.26000000000002,5537,30,,,,7.0
2018-06-04,6,2018,22,7,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,0.21000000000000002,12,0,0.0,0.0,0.0,0.0
2018-05-28,5,2018,21,7,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,267466.47000000003,17625835,100962,1401.0,403.0,732.0,8527.0
2017-06-30,6,2017,26,4,2017,Instagram,Acquisition,,Tempur-Pedic,7375.550000000001,302771,1718,0.0,10.0,31.0,266.0
2017-06-24,6,2017,25,5,2017,Instagram,Acquisition,,Tempur-Pedic,688.08,30384,105,0.0,2.0,0.0,35.0
2017-05-04,5,2017,18,3,2017,Instagram,Remarketing,,Tempur-Pedic,1363.6,84015,239,0.0,9.0,0.0,220.0
2017-10-31,10,2017,44,1,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,4443.62,127499,1345,78.0,9.0,25.0,71.0
2017-04-28,4,2017,17,4,2017,Instagram,Remarketing,,Tempur-Pedic,1528.71,58691,298,0.0,4.0,0.0,118.0
2017-06-24,6,2017,25,5,2017,Facebook,Remarketing,,Tempur-Pedic,6391.5,180086,4018,0.0,20.0,55.0,162.0
2017-10-28,10,2017,43,5,2017,Facebook,Remarketing,,Tempur-Pedic,7672.219999999999,281641,2104,0.0,10.0,31.0,199.0
2017-07-18,7,2017,29,1,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,1507.39,68609,324,9.0,4.0,3.0,33.0
2017-02-22,2,2017,8,2,2017,Instagram,Remarketing,,Tempur-Pedic,48.870000000000005,4223,11,0.0,0.0,0.0,22.0
2017-02-18,2,2017,7,5,2017,Facebook,Acquisition,,Tempur-Pedic,6950.129999999999,427178,3860,0.0,25.0,75.0,241.0
2018-02-25,2,2018,8,6,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,35898.65,2584348,14629,0.0,61.0,188.0,1470.0
2017-12-24,12,2017,51,6,2017,Facebook,Branded Search,,Tempur-Pedic,714.14,43514,2771,0.0,19.0,14.0,2096.0
2017-09-28,9,2017,39,3,2017,Facebook,Acquisition,,Tempur-Pedic,157.47,11739,160,11.0,2.0,0.0,6.0
2018-02-06,2,2018,6,1,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,13791.889999999998,613647,4189,380.0,25.0,63.0,302.0
2018-01-09,1,2018,2,1,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,10612.510000000002,515842,3417,585.0,14.0,66.0,291.0
2018-04-29,4,2018,17,6,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,182.27999999999997,8466,33,0.0,0.0,1.0,9.0
2017-06-10,6,2017,23,5,2017,Instagram,Acquisition,,Tempur-Pedic,727.54,33441,142,0.0,0.0,0.0,21.0
2017-05-14,5,2017,19,6,2017,Instagram,Acquisition,,Tempur-Pedic,38671.91,2066902,13042,0.0,210.0,353.0,3090.0
2017-07-04,7,2017,27,1,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,832.5300000000001,20514,260,207.0,1.0,1.0,24.0
2017-04-16,4,2017,15,6,2017,Instagram,Acquisition,,Tempur-Pedic,2978.22,238886,696,0.0,5.0,0.0,943.0
2017-03-10,3,2017,10,4,2017,Facebook,Acquisition,,Tempur-Pedic,1755.74,61978,1497,0.0,12.0,16.0,47.0
2017-05-19,5,2017,20,4,2017,Facebook,Remarketing,,Tempur-Pedic,7260.390000000001,228031,1775,43.0,11.0,27.0,104.0
2017-07-26,7,2017,30,2,2017,Facebook,Acquisition,Acquisition,Tempur-Pedic,1536.11,71859,313,155.0,2.0,4.0,34.0
2018-04-10,4,2018,15,1,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,109.4,5371,23,0.0,0.0,0.0,1.0
2018-03-05,3,2018,9,7,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,13182.36,1185171,6530,0.0,39.0,73.0,517.0
2017-09-21,9,2017,38,3,2017,Facebook,Acquisition,,Tempur-Pedic,12027.269999999997,725505,3384,22.0,26.0,58.0,416.0
2018-01-17,1,2018,3,2,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,11005.069999999998,500823,3763,413.0,17.0,45.0,359.0
2017-10-03,10,2017,40,1,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,1605.32,39580,519,0.0,0.0,2.0,24.0
2018-02-06,2,2018,6,1,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,18245.56,1400333,9314,1858.0,78.0,186.0,782.0
2018-05-07,5,2018,18,7,2018,Facebook,Branded Search,Remarketing,Tempur-Pedic,440.64,16669,162,0.0,0.0,3.0,22.0
2017-06-28,6,2017,26,2,2017,Instagram,Remarketing,,Tempur-Pedic,479.74,7955,82,0.0,0.0,0.0,22.0
2017-07-12,7,2017,28,2,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,3955.81,65888,821,265.0,2.0,2.0,75.0
2017-06-24,6,2017,25,5,2017,Facebook,Acquisition,,Tempur-Pedic,16512.29,537045,4108,0.0,17.0,43.0,116.0
2018-07-01,6,2018,26,6,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,20224.59,1724143,9209,38399.0,45.0,111.0,885.0
2018-01-02,1,2018,1,1,2018,Facebook,Branded Search,,Tempur-Pedic,500.38,78771,3118,0.0,7.0,18.0,950.0
2017-07-14,7,2017,28,4,2017,Facebook,Remarketing,,Tempur-Pedic,8138.809999999999,192189,1830,0.0,14.0,45.0,134.0
2017-01-21,1,2017,3,5,2017,Facebook,Acquisition,,Tempur-Pedic,1143.5000000000002,151213,1577,8226.0,6.0,1.0,61.0
2017-10-09,10,2017,40,7,2017,Facebook,Branded Search,Engagement,Tempur-Pedic,453.89,12496,404,0.0,3.0,13.0,188.0
2017-01-14,1,2017,2,5,2017,Facebook,Remarketing,,Tempur-Pedic,1754.59,39944,613,0.0,6.0,4.0,36.0
2018-02-26,2,2018,8,7,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,23557.25,1882393,10053,0.0,62.0,136.0,797.0
2017-09-29,9,2017,39,4,2017,Facebook,Acquisition,,Tempur-Pedic,94.09,7282,94,8.0,1.0,1.0,5.0
2017-06-16,6,2017,24,4,2017,Facebook,Acquisition,,Tempur-Pedic,1209.89,47152,311,0.0,0.0,2.0,15.0
2017-12-12,12,2017,50,1,2017,Facebook,Remarketing,Remarketing,Tempur-Pedic,8888.489999999998,339221,2592,412.0,8.0,37.0,230.0
2018-07-09,7,2018,27,7,2018,Facebook,Acquisition,Acquisition,Tempur-Pedic,16295.389999999998,1542432,7801,28061.0,29.0,60.0,697.0
2018-02-05,2,2018,5,7,2018,Facebook,Remarketing,Remarketing,Tempur-Pedic,13143.299999999996,641434,4001,366.0,29.0,61.0,289.0
